Date,Year,Month,Day,Address,State,County,City,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,avgAQI
2005-08-10,2005,8,10,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.015529,0.027,10,25,0.45,0.5,0,6.0,4.916667,17.0,7,24.0,20.708333,34.0,9,32,21.75
2005-08-11,2005,8,11,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.046765,0.0819999999999999,10,140,0.645833,0.9,22,10.0,8.416667,20.0,7,29.0,35.583333,74.0,20,72,62.75
2005-08-12,2005,8,12,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.061294,0.091,10,164,0.725,0.9,0,10.0,3.736842,7.0,14,10.0,23.857143,32.0,8,30,53.5
2005-08-13,2005,8,13,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.053143,0.088,10,156,0.6875,0.8,0,9.0,6.916667,19.0,10,27.0,17.416667,26.0,10,25,54.25
2005-08-14,2005,8,14,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.042235,0.061,11,71,0.516667,0.6,0,7.0,4.625,11.0,2,16.0,15.25,31.0,21,29,30.75
2005-08-15,2005,8,15,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.018706,0.025,11,23,0.445833,0.5,0,6.0,2.291667,5.0,20,7.0,19.833333,40.0,0,38,18.5
2005-08-16,2005,8,16,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.017,0.023,15,21,0.329167,0.4,0,5.0,3.666667,8.0,7,11.0,18.791667,28.0,18,26,15.75
2005-08-17,2005,8,17,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.031235,0.051,10,47,0.316667,0.5,6,6.0,4.3333330000000005,10.0,2,14.0,26.5,45.0,22,42,27.25
2005-08-18,2005,8,18,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.028529,0.036,10,33,0.1708329999999999,0.3,0,3.0,4.125,9.0,12,13.0,14.75,21.0,19,20,17.25
2005-08-19,2005,8,19,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.033333,0.035,15,32,0.316667,0.4,18,5.0,2.130435,3.0,0,4.0,13.052632,24.0,6,23,16.0
2005-08-20,2005,8,20,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.028529,0.046,8,43,0.354167,0.4,0,5.0,2.0,3.0,7,4.0,11.166667,24.0,21,23,18.75
2005-08-21,2005,8,21,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.035588,0.06,10,67,0.4125,0.5,1,6.0,7.375,17.0,11,24.0,17.416667,36.0,23,34,32.75
2005-08-22,2005,8,22,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.034176,0.057,10,58,0.416667,0.6,6,7.0,5.0,11.0,9,16.0,26.625,50.0,6,47,32.0
2005-08-23,2005,8,23,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.030647,0.045,12,42,0.329167,0.4,10,5.0,4.416667,10.0,10,14.0,18.458333,30.0,5,28,22.25
2005-08-24,2005,8,24,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.018706,0.029,10,27,0.333333,0.4,0,5.0,3.0,5.0,9,7.0,14.791667000000002,28.0,21,26,16.25
2005-08-25,2005,8,25,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.030824,0.046,11,43,0.383333,0.6,23,7.0,2.666667,4.0,7,6.0,16.25,35.0,21,33,22.25
2005-08-26,2005,8,26,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.033529,0.054,11,50,0.554167,0.6,0,7.0,11.238095,46.0,7,64.0,28.761905,47.0,8,44,41.25
2005-08-27,2005,8,27,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.029471,0.04,8,37,0.479167,0.6,6,7.0,2.333333,4.0,4,6.0,13.25,34.0,4,32,20.5
2005-08-28,2005,8,28,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.010769,0.022,11,20,0.458333,0.5,0,6.0,2.333333,4.0,19,6.0,14.333332999999998,29.0,18,27,14.75
2005-08-29,2005,8,29,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.020588,0.035,9,32,0.4625,0.5,0,6.0,3.125,7.0,7,10.0,14.416667000000002,27.0,8,25,18.25
2005-08-30,2005,8,30,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.017765,0.021,21,19,0.466667,0.5,8,6.0,3.083333,6.0,10,9.0,14.875,22.0,10,21,13.75
2005-08-31,2005,8,31,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.027353,0.03,13,28,0.429167,0.5,0,6.0,2.083333,5.0,20,7.0,9.791667,20.0,21,19,15.0
2005-09-01,2005,9,1,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.021529,0.041,9,38,0.441667,0.5,0,6.0,2.916667,5.0,7,7.0,18.25,36.0,23,34,21.25
2005-09-02,2005,9,2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.0395,0.051,14,47,0.72,0.9,7,10.0,7.875,19.0,20,27.0,31.222222,46.0,7,43,31.75
2005-09-03,2005,9,3,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.018647,0.034,10,31,0.5875,0.7,22,8.0,2.25,3.0,0,4.0,13.583332999999998,27.0,22,25,17.0
2005-09-04,2005,9,4,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.027412,0.038,10,35,0.695833,0.8,5,9.0,3.095238,7.0,1,10.0,15.541667000000002,30.0,3,28,20.5
2005-09-05,2005,9,5,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.025941,0.044,10,41,0.691667,0.8,22,9.0,2.166667,6.0,19,9.0,9.833333,26.0,23,25,21.0
2005-09-06,2005,9,6,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.023647,0.041,9,38,0.75,0.9,1,10.0,3.208333,6.0,8,9.0,19.333333,32.0,0,30,21.75
2005-09-07,2005,9,7,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.011917,0.026,12,24,0.783333,0.9,5,10.0,3.047619,5.0,9,7.0,26.1,33.0,23,31,18.0
2005-09-08,2005,9,8,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.039941,0.067,11,90,0.783333,1.0,23,11.0,6.619047999999999,11.0,23,16.0,32.454545,66.0,23,64,45.25
2005-09-09,2005,9,9,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.018706,0.037,9,34,0.895833,1.1,1,13.0,4.375,13.0,0,19.0,28.208333000000003,67.0,0,65,32.75
2005-09-10,2005,9,10,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.023909,0.038,9,35,0.9,1.3,2,15.0,3.833333,6.0,2,9.0,20.458333,38.0,1,36,23.75
2005-09-13,2005,9,13,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.038167,0.07,12,100,1.145833,1.4,5,16.0,8.041667,13.0,0,19.0,41.375,75.0,0,73,52.0
2005-09-14,2005,9,14,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.005588,0.012,7,11,0.941667,1.0,0,11.0,4.0,13.0,9,19.0,20.833333,37.0,1,35,19.0
2005-09-15,2005,9,15,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.005588,0.008,8,7,0.8875,1.0,13,11.0,1.0,1.0,0,1.0,14.75,23.0,18,22,10.25
2005-09-16,2005,9,16,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.010412,0.017,9,16,0.883333,0.9,0,10.0,1.0,1.0,0,1.0,11.958333,18.0,20,17,11.0
2005-09-17,2005,9,17,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.021182,0.032,13,30,0.771429,0.9,0,10.0,2.894737,5.0,2,7.0,14.529412,25.0,20,24,17.75
2005-09-18,2005,9,18,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.020941,0.041,10,38,0.5,0.6,0,7.0,2.166667,3.0,0,4.0,15.5,35.0,19,33,20.5
2005-09-19,2005,9,19,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.039588,0.045,11,42,0.775,1.1,7,13.0,6.291667,14.0,7,20.0,27.75,41.0,7,39,28.5
2005-09-20,2005,9,20,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.035706,0.044,9,41,0.6125,0.7,0,8.0,6.8333330000000005,17.0,21,24.0,21.666667,33.0,6,31,26.0
2005-09-21,2005,9,21,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.024176,0.041,10,38,0.525,0.7,22,8.0,4.041667,6.0,14,9.0,26.25,52.0,21,49,26.0
2005-09-22,2005,9,22,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.049294,0.057,10,58,0.670833,0.9,7,10.0,7.0,17.0,7,24.0,29.375,59.0,7,56,37.0
2005-09-23,2005,9,23,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.036235,0.047,11,44,0.65,0.8,9,9.0,6.791667,20.0,8,29.0,21.916667,48.0,9,45,31.75
2005-09-24,2005,9,24,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.020176,0.034,10,31,0.441667,0.6,22,7.0,2.541667,4.0,10,6.0,12.375,35.0,23,33,19.25
2005-09-25,2005,9,25,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.023071,0.029,10,27,0.672222,0.8,2,9.0,2.571429,4.0,4,6.0,18.142857,33.0,0,31,18.25
2005-09-26,2005,9,26,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.021647,0.028,11,26,0.554167,0.6,7,7.0,2.0,3.0,4,4.0,14.166667000000002,26.0,6,25,15.5
2005-09-27,2005,9,27,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.020529,0.035,10,32,0.529167,0.6,0,7.0,3.291667,9.0,0,13.0,16.208333,29.0,22,27,19.75
2005-09-28,2005,9,28,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.031412,0.035,9,32,0.6125,0.7,6,8.0,2.541667,6.0,6,9.0,17.0,33.0,6,31,20.0
2005-09-29,2005,9,29,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.018077,0.02,14,19,0.566667,0.6,0,7.0,2.4761900000000003,6.0,15,9.0,14.1,23.0,14,22,14.25
2005-09-30,2005,9,30,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.010529,0.025,9,23,0.595833,0.8,22,9.0,3.208333,6.0,5,9.0,25.791667,43.0,20,41,20.5
2005-10-01,2005,10,1,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.019706,0.036,10,33,0.929167,1.3,6,15.0,5.9583330000000005,11.0,7,16.0,34.0,56.0,20,53,29.25
2005-10-02,2005,10,2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.029647,0.05,10,46,0.904167,1.0,6,11.0,8.375,21.0,7,30.0,39.166667,59.0,22,56,35.75
2005-10-03,2005,10,3,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.020765,0.035,9,32,0.933333,1.3,5,15.0,2.208333,4.0,7,6.0,26.041667,57.0,6,54,26.75
2005-10-04,2005,10,4,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.009765,0.021,9,19,0.7875,0.9,23,10.0,2.541667,5.0,19,7.0,24.666667,42.0,19,40,19.0
2005-10-05,2005,10,5,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.019529,0.032,11,30,1.029167,1.3,6,15.0,3.916667,14.0,16,20.0,30.5,43.0,17,41,26.5
2005-10-06,2005,10,6,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.01,0.016,8,15,0.820833,0.9,0,10.0,2.041667,4.0,12,6.0,18.833333,37.0,1,35,16.5
2005-10-07,2005,10,7,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.01825,0.02,12,19,0.683333,0.9,12,10.0,1.333333,2.0,4,3.0,14.666667000000002,25.0,7,24,14.0
2005-10-08,2005,10,8,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.013824,0.02,10,19,0.4,0.4,0,5.0,0.958333,1.0,0,1.0,8.541667,16.0,18,15,10.0
2005-10-09,2005,10,9,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.004765,0.006,7,6,0.383333,0.4,0,5.0,1.208333,2.0,7,3.0,9.208333,13.0,16,12,6.5
2005-10-10,2005,10,10,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.0016469999999999,0.004,7,4,0.441667,0.5,14,6.0,1.125,2.0,7,3.0,10.0,13.0,17,12,6.25
2005-10-11,2005,10,11,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.009529,0.013,20,12,0.479167,0.5,0,6.0,1.0,1.0,0,1.0,9.875,13.0,16,12,7.75
2005-10-12,2005,10,12,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.018412,0.025,21,23,0.4,0.4,0,5.0,1.25,3.0,21,4.0,8.833333,14.0,13,13,11.25
2005-10-13,2005,10,13,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.021882,0.023,19,21,0.4125,0.5,16,6.0,1.958333,4.0,17,6.0,8.958333,12.0,7,11,11.0
2005-10-14,2005,10,14,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.014471,0.017,7,16,0.4625,0.5,9,6.0,1.041667,2.0,2,3.0,12.625,21.0,18,20,11.25
2005-10-15,2005,10,15,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.026765,0.032,11,30,0.4375,0.5,0,6.0,2.875,8.0,19,11.0,13.625,23.0,17,22,17.25
2005-10-16,2005,10,16,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.022545,0.025,13,23,0.425,0.5,20,6.0,2.526316,4.0,4,6.0,10.157895,15.0,6,14,12.25
2005-10-17,2005,10,17,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.011706,0.025,9,23,0.4625,0.6,22,7.0,3.791667,10.0,20,14.0,16.791667,35.0,23,33,19.25
2005-10-18,2005,10,18,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.021412,0.026,10,24,0.5875,0.7,0,8.0,10.458333,20.0,10,29.0,27.166667,38.0,19,36,24.25
2005-10-19,2005,10,19,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.019471,0.028,10,26,0.558333,0.7,22,8.0,8.958333,21.0,8,30.0,27.625,46.0,22,43,26.75
2005-10-20,2005,10,20,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.007765,0.019,8,18,0.575,0.9,23,10.0,4.5,9.0,20,13.0,21.333333,36.0,19,34,18.75
2005-10-21,2005,10,21,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.001588,0.004,7,4,0.908333,1.1,2,13.0,6.4583330000000005,9.0,6,13.0,34.0,43.0,19,41,17.75
2005-10-22,2005,10,22,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.015118,0.021,13,19,0.720833,1.0,0,11.0,2.958333,12.0,0,17.0,17.708333,32.0,0,30,19.25
2005-10-23,2005,10,23,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.004667,0.013,12,12,0.588889,0.6,0,7.0,4.0625,11.0,18,16.0,17.904761999999995,29.0,18,27,15.5
2005-10-24,2005,10,24,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.015059,0.027,23,25,0.675,0.8,7,9.0,4.166667,8.0,7,11.0,17.666667,26.0,7,25,17.5
2005-10-25,2005,10,25,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.011941,0.021,7,19,0.579167,0.7,17,8.0,1.833333,3.0,17,4.0,13.125,23.0,15,22,13.25
2005-10-26,2005,10,26,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.013824,0.021,8,19,0.591667,0.6,0,7.0,4.291667,6.0,5,9.0,17.625,26.0,19,25,15.0
2005-10-27,2005,10,27,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.008118,0.014,9,13,0.6875,0.8,20,9.0,6.5,13.0,8,19.0,25.708333,36.0,20,34,18.75
2005-10-28,2005,10,28,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.008333,0.013,23,12,0.68,0.8,0,9.0,4.277778,7.0,1,10.0,27.388889,36.0,6,34,16.25
2005-10-29,2005,10,29,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.008941,0.017,8,16,0.333333,0.4,0,5.0,5.75,12.0,23,17.0,23.25,37.0,19,35,18.25
2005-10-30,2005,10,30,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.013,0.031,9,29,0.379167,0.6,22,7.0,8.833333,16.0,23,23.0,27.541667,48.0,21,45,26.0
2005-10-31,2005,10,31,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.005882,0.013,8,12,0.695833,1.0,23,11.0,24.708333,56.0,11,76.0,44.0,56.0,21,53,38.0
2005-11-01,2005,11,1,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.023,0.03,10,28,0.729167,1.1,0,13.0,8.375,22.0,1,31.0,38.333333,51.0,1,48,30.0
2005-11-02,2005,11,2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.00275,0.005,16,5,0.425,0.6,0,7.0,5.75,11.0,18,16.0,37.666667,44.0,23,42,17.5
2005-11-03,2005,11,3,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.012235,0.024,9,22,0.520833,0.8,7,9.0,11.958333,20.0,9,29.0,37.125,48.0,7,45,26.25
2005-11-04,2005,11,4,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.011588,0.024,10,22,0.566667,0.7,7,8.0,11.416667,22.0,7,31.0,43.375,58.0,23,55,29.0
2005-11-05,2005,11,5,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.0064709999999999,0.013,9,12,0.816667,1.0,22,11.0,10.375,24.0,11,34.0,50.208333,61.0,21,58,28.75
2005-11-06,2005,11,6,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.030412,0.042,12,39,0.858333,1.5,4,17.0,4.636364,10.0,1,14.0,27.541667,54.0,1,51,30.25
2005-11-07,2005,11,7,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.009765,0.025,8,23,0.2,0.3,21,3.0,9.625,22.0,5,31.0,29.333333000000003,48.0,19,45,25.5
2005-11-08,2005,11,8,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.008471,0.012,21,11,0.3625,0.6,21,7.0,15.083332999999998,28.0,10,40.0,38.916667,54.0,19,51,27.25
2005-11-09,2005,11,9,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.016909,0.023,14,21,0.304167,0.5,0,6.0,3.5454550000000005,7.0,7,10.0,27.291667,41.0,8,39,19.0
2005-11-10,2005,11,10,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.018471,0.022,10,20,0.3,0.5,0,6.0,4.416667,7.0,3,10.0,23.541667,39.0,0,37,18.25
2005-11-11,2005,11,11,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.0118819999999999,0.025,8,23,0.125,0.3,22,3.0,5.5833330000000005,25.0,22,36.0,25.041667,47.0,22,44,26.5
2005-11-12,2005,11,12,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.0069999999999999,0.015,9,14,0.445833,0.6,8,7.0,14.083332999999998,27.0,8,39.0,40.333333,50.0,7,47,26.75
2005-11-13,2005,11,13,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.025588,0.037,10,34,0.408333,0.5,0,6.0,5.75,10.0,2,14.0,31.454545,40.0,0,38,23.0
2005-12-03,2005,12,3,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.010412,0.019,9,18,0.55,0.6,0,7.0,9.388889,18.0,21,26.0,22.636364,30.0,19,28,19.75
2005-12-04,2005,12,4,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.002471,0.004,7,4,0.741667,1.0,17,11.0,13.25,40.0,1,56.0,28.375,32.0,1,30,25.25
2005-12-05,2005,12,5,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.006412,0.012,22,11,0.825,0.9,0,10.0,16.916667,38.0,2,54.0,37.208333,43.0,19,41,29.0
2005-12-06,2005,12,6,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.008765,0.015,9,14,0.6875,0.9,0,10.0,13.375,29.0,20,41.0,27.5,37.0,19,35,25.0
2005-12-07,2005,12,7,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.020118,0.022,11,20,0.629167,0.7,9,8.0,15.625,33.0,8,47.0,23.916667,33.0,6,31,26.5
2005-12-08,2005,12,8,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.005765,0.013,8,12,0.675,0.9,21,10.0,12.041667,26.0,16,37.0,32.375,46.0,17,43,25.5
2005-12-09,2005,12,9,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.006235,0.01,9,9,0.816667,1.0,11,11.0,12.375,20.0,12,29.0,32.083333,40.0,10,38,21.75
2005-12-10,2005,12,10,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.005412,0.009,8,8,0.866667,0.9,7,10.0,23.541667,45.0,10,62.0,33.791667,39.0,16,37,29.25
2005-12-11,2005,12,11,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.006364,0.008,13,7,0.8611110000000001,1.0,8,11.0,17.3125,23.0,21,33.0,32.7,38.0,19,36,21.75
2005-12-12,2005,12,12,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.013412,0.015,20,14,0.579167,0.7,0,8.0,16.041667,37.0,8,52.0,26.958333000000003,32.0,7,30,26.0
2005-12-13,2005,12,13,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.017882,0.022,8,20,0.479167,0.6,13,7.0,9.541667,17.0,13,24.0,26.0,38.0,6,36,21.75
2005-12-14,2005,12,14,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.0072349999999999,0.016,7,15,0.429167,0.5,11,6.0,10.583333,23.0,17,33.0,27.75,39.0,16,37,22.75
2005-12-15,2005,12,15,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.012765,0.034,23,31,0.591667,0.9,21,10.0,12.958333,20.0,4,29.0,32.291667,37.0,16,35,26.25
2005-12-16,2005,12,16,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.009412,0.019,7,18,0.558333,0.8,0,9.0,9.875,27.0,19,39.0,22.166667,36.0,17,34,25.0
2005-12-17,2005,12,17,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.008235,0.016,7,15,0.558333,0.7,0,8.0,22.541667,35.0,17,50.0,27.125,33.0,18,31,26.0
2005-12-18,2005,12,18,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.002077,0.005,11,5,0.5444439999999999,0.7,3,8.0,20.294118,30.0,20,43.0,31.809524,37.0,19,35,22.75
2005-12-19,2005,12,19,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.010765,0.017,10,16,0.3625,0.4,0,5.0,17.041667,34.0,9,49.0,28.0,36.0,7,34,26.0
2005-12-20,2005,12,20,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.006353,0.01,8,9,0.358333,0.4,8,5.0,22.625,41.0,7,57.0,32.916667,42.0,16,40,27.75
2005-12-21,2005,12,21,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.003647,0.009,9,8,0.341667,0.4,8,5.0,14.625,32.0,9,46.0,29.625,34.0,21,32,22.75
2005-12-22,2005,12,22,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.004118,0.011,7,10,0.445833,0.7,23,8.0,19.625,33.0,21,47.0,31.25,37.0,17,35,25.0
2005-12-23,2005,12,23,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.00125,0.002,12,2,0.641667,0.8,10,9.0,19.684211,28.0,6,40.0,37.263158,42.0,21,40,22.75
2005-12-24,2005,12,24,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.004706,0.011,7,10,0.4875,0.8,23,9.0,24.375,39.0,7,55.0,43.041667,56.0,20,53,31.75
2005-12-25,2005,12,25,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.009294,0.019,16,18,0.645833,1.3,3,15.0,5.291667,11.0,0,16.0,28.833333000000003,44.0,0,42,22.75
2005-12-26,2005,12,26,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.009118,0.011,22,10,0.333333,0.5,12,6.0,5.25,11.0,13,16.0,25.541667,41.0,2,39,17.75
2005-12-27,2005,12,27,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.006765,0.015,8,14,0.245833,0.4,23,5.0,6.9583330000000005,18.0,22,26.0,19.875,32.0,22,30,18.75
2005-12-28,2005,12,28,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.0068819999999999,0.011,9,10,0.579167,0.9,7,10.0,12.25,28.0,6,40.0,31.333333000000003,49.0,7,46,26.5
2005-12-29,2005,12,29,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.004824,0.006,7,6,0.529167,0.6,12,7.0,4.909091,11.0,22,16.0,34.772727,46.0,7,43,18.0
2005-12-30,2005,12,30,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.009235,0.017,9,16,0.333333,0.5,0,6.0,4.4583330000000005,9.0,6,13.0,18.5,29.0,22,27,15.5
2005-12-31,2005,12,31,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,0.0025,0.006,7,6,0.383333,0.6,21,7.0,6.041667,10.0,13,14.0,21.583333,26.0,15,25,13.0
